566,DATA COMMUNICATION AND NETWORKING,BAHROUZ A. FOROUZAN,TATA MC GRAW HILL,399,YES,STUDENTS FINE,,,2011-06-20
567,WEB SITE DEVELOPMENT USING PHP 5,VINAYACHANDRAN KK,DEPT. OF IT/ GECSKP,,YES,DEPT COPY,,,2011-06-20
568,THE INTEL MICROPROCESSORS 8086/8088… ARCHITECTURE/ PROGRAMMING & INTERFACING,BARRY B BRAY/ C.R.SARMA,PEARSON EDUCATION,,YES,STUDENTS FINE,,,2011-06-24
569,MODELLING AND ANALYSIS OF COMPUTER COMMUNICATION NETWORKS,JEREMIAH F. HAYES,KHANNA PUBLISHERS,100,YES,DEPT,,,2011-06-29
570,THE FOURIER TRANSFORM AND ITS APPLICATIONS,RONALD N BRACEWELL,TATA MC GRAW HILL,325,YES,DEPT,,,2011-06-29
571,LOGIC DESIGN THEORY,NRIPENDRA N BISWAS,PRENTICE HALL INDIA,175,YES,STUDENT FINE,,,2011-06-30
572,DATA STRUCTURES AND ALGORITHMS,ALFRED V AHO/ JOHN E HOPCRAFT/ JEFFERY D ULLMAN,PEARSON EDUCATION,245,YES,STUDENTS FINE,,,2011-06-30
573,LOGIC DESIGN THEORY,NRIBENDRA N VISWAS,PRENTICE HALL INDIA,175,YES,STUDENT FINE,,,2011-07-04
574,A TEXT BOOK OF ELECTRICAL TECHNOLOGY,B L THEREJA & A K THEREJA,S CHAND,180,YES,STUDENT FINE,,,2011-07-04
575,SYSTEM SOFTWARE- AN INTRODUCTION TO SYSTEM PROGRAMMING,LELAND L BECK & D. MANJULA,PEARSON EDUCATION,380,YES,STUDENTS FINE,,,2011-07-05
576,BASIC ELECTRONICS & LINEAR CIRCUITS,NN BHARGAVA/ D.C.KULSHRESHTHA/ S.C.GUPTHA,TATA MC GRAW HILL,345,YES,STUDENTS FINE,,,2011-07-06
577,NUMERICAL METHODS,P.KANDASAMY/ K.THILAKAVATHY/ K.GUNAVATHY,S.CHAND PUBLISHERS,220,YES,STUDENTS FINE,,,2011-07-06
578,DATA COMMUNICATIONS AND NETWORKING,BEHROUZ A FOROUZAN,TATA MC GRAW HILL,350,YES,STUDENTS FINE,,,2011-07-06
579,FUNDAMENTALS OF DATABASE SYSTEMS,RAMEZ ELMASRI/ SHAMKANT B.NAVATHE,PEARSON EDUCATION,485,YES,STUDENTS FINE,,,2011-07-06
580,CIRCUIT THEORY (ANALYSIS & SYNTHESIS),A.CHAKRABARTHI,DHAAPAT RAI &CO,175,YES,STUDENTS FINE,,,2011-07-06
581,PROGRAMMING - THE 80286/ 80386/ 80486 AND PENTIUM BASED PERSONAL COMPUTER,BARRY B.BREY,PRENTICE HALL INDIA,325,YES,STUDENTS FINE,,,2011-07-06
582,ENGINEERING PHYSICS,P.RAGHAVAN/ C.M.BALAKRISHNAN/ PP.SREEDHARAN ….,CALICUT UNIVERSITY CO-OP STORE,140,YES,STUDENTS FINE,,,2011-07-06
583,ELEMENTARY ENGINEERING DRAWING,N.D.BHATT,CHARODHAR PUBLISHING HOUSE,250,YES,STUDENTS FINE,,,2011-07-06
584,HIGHER ENGINEERING MATHEMATICS,DR.B.S.GREWAL,KHANNA PUBLISHERS,250,YES,STUDENTS FINE,,,2011-07-06
585,EMBEDDED SYSTEMS,RAJ KAMAL,TATA MC GRAW HILL,300,YES,STUDENTS FINE,,,2011-07-06
586,SYSTEM SOFTWARE - AN INTRODUCTION TO SYSTEMS PROGRAMMING,LELAND L BECK,PEARSON EDUCATION,295,YES,STUDENTS FINE,,,2011-07-07
587,DATA STRUCTURES AND ALGORITHMS,ALFRED V.AHO/ JOHN E.HOPCROFT/ JEFFERY D. ULLMAN,PEARSON EDUCATION,290,YES,STUDENTS FINE,,,2011-07-07
588,DATA COMMUNICATIONS AND NETWORKING,BEHROUZ A FOROUZAN,TATA MC GRAW HILL,350,YES,STUDENTS FINE,,,2011-07-07
589,DATA AND COMPUTER COMMUNICATIONS,PRENTICE HALL INDIA,WILLIAM STALLINGS,250,YES,STUDENTS FINE,,,2011-07-07
590,DIGITAL FUNDAMENTALS,FLOYD & JAIN,PEARSON EDUCATION,350,YES,STUDENTS FINE,,,2011-07-07
591,BASIC ELECTRONICS AND LINEAR CIRCUITS,N.N.BHARGHAVA/ D.C.KULSHESHTHA/ S.C.GUPTHA,TATA MC GRAW HILL,200,YES,STUDENTS FINE,,,2011-07-07
592,OBJECT ORIENTED PROGRAMMING WITH C++,E.BALAGURUSWAMY,TATA MC GRAW HILL,195,YES,STUDENTS FINE,,,2011-07-07
593,DATABASE SYSTEMS,ELMASRI & NAVATHE,PEARSON EDUCATION,485,YES,STUDENTS FINE,,,2011-07-08
594,HIGHER ENGINEERING MATHEMATICS,Dr.B S GREWAL,GHANNA PUBLISHERS,250,YES,STUDENTS FINE,,,2011-07-08
595,A TEXT BOOK OF ENGINEERING MATHEMATICS,N.P.BALI & MANISH GOYAL,LAXMI PUBLICATIONS,575,YES,STUDENTS FINE,,,2011-07-08
596,ENGINEERING MECHANICS -STATICS AND DYNAMICS,A.K.TAYAL,UMESH PUBLICATIONS,145,YES,STUDENTS FINE,,,2011-07-08
597,CONTROL SYSTEMS ENGINEERING,I J NAGRATH & M GOPAL,NEW AGE INTERNATIONAL PUBLISHERS,375,YES,STUDENTS FINE,,,2011-07-08
598,DATA COMMUNICATIONS AND NETWORKING,BEHROUZ A.FOROUAN,TATA MC GRAW HILL,350,YES,STUDENTS FINE,,,2011-07-08
599,DATA STRUCTURES AND ALGORITHMS,ALFRED V.AHO/ JOHN E.HOPCROFT/ JEFFERY D. ULLMAN,PEARSON EDUCATION,290,YES,STUDENTS FINE,,,2011-07-08
600,VISUAL C++ PROGRAMMING,YASHVANTH KANETKAR,BPB PUBLICATIONS,270,YES,STUDENTS FINE,,,2011-07-08
601,HISTORY OF SCIENCE AND TECHNOLOGY,R.V.G.MENON,CALICUT UNIVERSITY CENTRAL CO-OP STORES,90,YES,STUDENTS FINE,,,2011-07-08
602,TECHNICAL COMMUNICATION - PRINCIPLES AND PRACTICE,MEENAKSHI RAMAN & SANGEETH SHARMA,OXFORD UNIVERSITY PRESS,275,YES,DEPT,,,2011-08-16
603,ESSENTIAL COMMUNICATION SKILLS,SHALINI AGGARWAL,ANE BOOKS PVT. LTD.,180,YES,DEPT,,,2011-08-16
604,THEORY OF COMPUTATION,MICHAEL SIPSER,CEAGAGE LEARNING,260,YES,DEPT,,,2011-08-22
605,LEARNING MACHINE TRANSLATION,CYRIL GOUTTE/ NICOLA CANCEDDA/ MARC DYMETMAN AND GEARGE FOSTER,PRENTICE HALL INDIA,325,YES,DEPT,,,2011-08-22
606,INTRODUCTION TO NATURAL LANGUAGE PROCESSING / COMPUTATIONAL LINGUISTICS,BIRD/ KLEIN & LOPER,e-BOOK PRINTOUT,,YES,DEPT.,,,2011-08-22
607,NEURAL NETWORK DESIGN,HAGAN/ DEMUTH AND BEALE,CEAGAGE LEARNING - INDIA EDITION,460,YES,DEPT,,,2011-09-01
608,COMPILER DESIGN USING FLEX AND YACC,VINU V DAS,PRENTICE HALL OF INDIA,225,YES,DEPT.FUND,,,2011-09-26
609,MAKE COMPUTERS SPEAK YOUR LANGUAGE,BARUN KUMAR SAHU,UNICORN BOOKS,175,YES,DEPT.FUND,,,2011-09-26
610,LEADERSHIP - LESSONS FROM THE ANCIENT WORLD,ARTHUR COTTERELL/ ROGER LOWE & IAN SHAW,TIME GROUP BOOKS,375,YES,PTA FUND,,,2011-09-27
611,SILENT VALLEY - CHERUTHUNILPINTE NALVAZHI (MALAYALAM),R.RADHAKRISHNAN/ JOJI KOOTTUMMEL,KERALA SASTHRA SAHITHYA PARISHATHU,100,YES,PTA FUND,,,2011-09-27
612,DISTRIBUTED OPERATING SYSTEMS AND ALGORITHM ANALYSIS,RANDY CHOW & THEODORE JOHNSON,PEARSON EDUCATION,550,YES,DEPT.FUND,,,2011-10-25
613,FORMAL LANGUAGES AND AUTOMATA THEORY,K V N SUNITHA/ N KALYANI,TATA MC GRAW HILL,,YES,DONATED BY : DR. PC REGHURAJ,,,2011-10-25
614,SOFTWARE ENGINEERING,BHARAT BHUSHAN AGRWAL & SUMITH PRAKASH TAYAL,FIREWALL MEDIA,175,YES,DONATED BY : MR. C RASEEK,,,2011-10-25
615,ARTIFICIAL INTELLIGENCE,SHARBANI BHATTACHARYA,UNIVERSITY SCIENCE PRESS DELHI,150,YES,DONATED BY : MR. C RASEEK,,,2011-10-25
616,COMPUTER ARCHITECTURE - A QUANTITATIVE APPROACH,JOHN L HENNESSY & DAVID PATTERSON,ELSEVIER,480,YES,DEPT.FUND,,,2011-10-25
617,DISTRIBUTED SYSTEMS - CONCEPTS AND DESIGN,COULOURIS/ DOLLIMORE & KINDBERG,PEARSON EDUCATION,595,YES,DEPT.FUND,,,2011-10-25
618,CRITICAL REASONING/ ACADEMIC WRITING & PRESENTATION SKILLS,MARILYN ANDERSON/ PRAMOD K NAIR/ MADHUCCHANDA SEN,PEARSON EDUCATION,85,YES,DEPT.FUND,,,2011-10-25
619,CONSISE INTRODUCTION TO LANGUAGE AND MECHINES,ALAN P.PARKERS,SPRINGER,695,YES,PTA,,,2011-11-23
620,OPERATING SYSTEMS,GRAY NUTT/ NABENDU CHAKI/ SARMITHA NEOGY,PEARSON EDUCATION,595,YES,PTA,,,2011-11-23
621,COMPUTER ALGORITHMS-INTRODUCTION TO DESIGN AND ANALYSIS,SARA BAASE/ALLEN VAN GELDER,PEARSON EDUCATION,499,YES,PTA,,,2011-11-23
622,COMPUTER NETWORKS AND SYSTEMS,THOMAS G/ ROBERTAZZI,SPRINGER,595,YES,PTA,,,2011-11-23
623,SEMANTIC WEB – CONCEPTS TECHNOLOGIES AND APPLICATIONS,BREITMAN/ CASANOVA/ TRUSZKOWSKI,SPRINGER,695,YES,PTA,,,2011-11-23
624,FUZZY SET THEORY – AND ITS APPLICATIONS,H.J.ZIMMERMANN,SPRINGER,495,YES,PTA,,,2011-11-23
625,INTELLEGENT DATA MINING -TECHNIQUES AND APPLICATIONS,DA REIAN/ GOUQUING CHEN ETINNE E KERRE/ GEERT WETS,SPRINGER,995,YES,PTA,,,2011-11-23
626,GRID COMPUTING SECURITY,CHAKRABARTI,SPRINGER,695,YES,PTA,,,2011-11-23
627,NEURAL NETWORKS : COMPUTATIONAL MODELS AND APPLICATIONS,HUAJIN TANG/ KAY CHEN TAN/ ZHANG YI,SPRINGER,695,YES,PTA,,,2011-11-23
628,AN ITRODUCTION TO NETWORK PROGRAMMING WITH JAVA,JAN GRABA,SPRINGER,850,YES,PTA,,,2011-11-23
629,DESIGN PATTERNS- ELEMENTS OF REUSABLE OBJECT ORIENTED SOFTWARE,ERICH GAMMA/ RICHARD HELM/ RALPH JOHNSON/ JOHN VLISSIDES,PERARSON,495,YES,PTA,,,2011-11-23
630,DATA MINING AND KNOWLEDGE DEISCOVER WITH EVOLUTIONALY ALGORITHS,,SPRINGER,595,YES,PTA,,,2011-11-23
631,DATABASE SYSTEMS -A PRACTICAL APPROACH TO DESIGN/ IMPLEMENTATION AND MANAGEMENT,THOMAS CANNOLLY. CAROLYN BEGG,PERARSON,750,YES,PTA,,,2011-11-23
632,NETWORK SECURITY ESSENTIALS APPLICATIONS AND STANDARDS,WILLIAM STALLINGS,PERARSON,395,YES,PTA,,,2011-11-23
633,DATA NETWORKS,DIMITRI BERTSEKAS AND ROBERT GALLAGER,PHI LEARNING,395,YES,PTA,,,2011-11-23
634,NATURAL LANGUAGE UNDERSTANDING,JAMES ALLEN,PERARSON,425,YES,PTA,,,2011-11-23
635,EMBEDDED SYSTEMS,JACK GANSSLE,ELSEVIER,995,YES,PTA,,,2011-11-23
636,JAVA OBJECT ORIENTED PROGRAMMING AND DATA STRUCTURES,MARIA LETVIN           GARY LETVIN,YES DEE PUBLISHING PVT.LTD.,550,YES,PTA,,,2011-11-23
637,AN INTRODUCTION TO KNOWLEDGE ENGINEERING,SIMON KENDAL MALCOLM CREEN,SPRINGER,595,YES,PTA,,,2011-11-23
638,WHAT EVERY ENGINEER SHOULD KNOW ABOUT BUSINESS COMMUINCATION,JOHN X WANG,CRC PRESS,350,YES,PTA,,,2011-11-23
639,COMPUTER SECURITY IN THE 21ST CENTURY,DT LEE                                SO SHIEH                        JOTYGAR,SPRINGER,575,,,,,
640,PATTERN ORIENTED SOFTWARE ARCHITECTURE – A SYSTEM OF PATTERN VOL 1,FRANK BUSCHMANN REGINE MUNIER HANS ROHNEXT PETER SIMONERAAD,,449,YES,PTA,,,2011-11-23
641,ENGLISH FOR ACADEMIC PURPOSE,ROBIN MACPHERSON,YES DEE PUBLISHING PVT.LTD.,125,YES,PTA,,,2011-11-23
642,FUZZY LOGIC WITH ENGG APPLICATIONS,TIMOTHY J.ROSS,WILEY INDIA,599,YES,PTA,,,2011-11-23
643,PATTERN RECOGNITION CONCEPTS METHODS AND APPLICATIONS,J.P.MARQUES DE SA,SPRINGER,995,YES,PTA,,,2011-11-23
644,COMMUNICATION NETWORKING AND ANALYTICAL APPROACH,ANURAG KUMAR             D. MANJUNATH              JOY KURI,MORGAN KAUFMANN,595,YES,PTA,,,2011-11-23
645,NATURAL LANGUAGE PROCESSING AND TEXT MINING,ANNE KAO                     STPHEN R. POTEET,SPRINGER,595,YES,PTA,,,2011-11-23
646,SEMANTIC GRID MODEL METHODOLOGY AND APPLICATIONS,ZHAOHUI WU AND HUAHUN CHEN,SPRINGER,550,YES,PTA,,,2011-11-23
647,ONTOLOGICAL ENGINEEERING WITH EXAMPLES FORM KNOWLDGE MANAGEMENT ECOMMERCE AND THE SEMANTIC WEB,ASUNCION GOMERZ           PEREZ MARIANO FERNANDEZ LOPEZ             OSCAR CORCHO      ,SPRINGER,995,YES,PTA,,,2011-11-23
648,ADVANCED WRITTEN ENGLISH,ROBIN MACPHERSON,YES DEE PUBLISHING PVT.LTD.,195,YES,PTA,,,2011-11-23
649,COMMUNICATION AND  NETWORKING  - AN  INTRODUCTION,JOHN COWLEY,SPRINGER,495,YES,PTA,,,2011-11-23
650,FUZZU SETS AND FUZZY LOGIC – THEORY AND APPLICATIONS,GEORGE J. KLIE              BO YUAN,PHI LEARNING,350,YES,PTA,,,2011-11-23
651,THE ART OF SOFTWARE MODELLING,BENJAMIN A                            WEBERMAN,AUERBACH PUBLICATIONS,595,YES,PTA,,,2011-11-23
652,FUZZY SETS/ UNCERTAINTY AND INFORMATION,GEORGE J. KLIE              TINA A FOLGER,PHI LEARNING,250,YES,PTA,,,2011-11-23
653,SECURITY IN COMPUTING,CHARLES P PFEEGER           SHARI LASRENCE PFLEEGE,PERARSON,625,YES,PTA,,,2011-11-23
654,PRESENTATION SKILLS FOR STUDENTS,JOHN VAN EMDEN                 LUCINDA BEEKER,PALGRAVE MACMILLAN,295,YES,PTA,,,2011-11-23
655,CONTEMPORARU CRYPTOLOGY,BIRKHAUSER,SPRINGER,895,YES,PTA,,,2011-11-23
656,DISTRIBUTED SYSTEMS – AN ALGORITHMIC APPROACH,SUKUMAR GOSH,CHAPMAN & HALL/CRC,625,YES,PTA,,,2011-11-23
657,COMPLEXITY THEORY,INGO WEGENCER,SPRINGER,695,YES,PTA,,,2011-11-23
658,LOW POWER C MOS CIRCUITS – TECHNOLOGY LOGIC DESIGN AND CAD TOOLS,CHRISHTAIN PIGUET,TAYLOR & FRANCIS,995,YES,PTA,,,2011-11-23
659,A FIRST COURSE IN FUZZY LOGIC,HUNG T NGUYEN                   ELBERT A WALKER,CHAP/AM R HALL,895,YES,PTA,,,2011-11-23
660,WIRELESS COMMUNICATIONS & NETWORKS,WILLIAM STALLINGS,PEARSON,475,YES,PTA,,,2011-11-23
661,SEMANTICS WITH APPLICATIONS AND APPEITIZER,HANNA RIIS NICELSON & PLEMMING NIELSONS,SPRINGER,650,YES,PTA,,,2011-11-23
662,FUZZY LOGIC – INTELLIGNECES CONTROL AND INFORAMTION,JOHN YEN REZA   LANGARI,PEARSON,525,YES,PTA,,,2011-11-23
663,FUNDAMENTALS OF ALOGRITHMS,GILLES BRASSARD     PAUL BRATELY,PHI LEARNING,350,YES,PTA,,,2011-11-23
664,MULTIMEDIA SOFTWARE ENGINEERING,SHI KOU CHANG,SPRINGER,495,YES,PTA,,,2011-11-23
665,INTORDUCTION TO OPERATING  SYSTEM DESIGN AND INPLEMENTATION (THE OSP 2 APPROACH),MICHAEL KIFER                    SCOTT A SMOLKA,SPRINGER,450,YES,PTA,,,2011-11-23
666,THEORY OF COMPUTER SCIENC – AUTOMATA LANGUAGES AND COMPUTION,K.L.P. MISHRA                         N.CHANDRASEKARAN,PHI LEARNING,225,YES,PTA,,,2011-11-23
667,FUZZY CONTROLLER DESIGN,ZDENKO KOVACIC               STJPAN BOGDAN,TAYLOR & FRANCIS,995,YES,PTA,,,2011-11-23
668,SURVEY OF TRXT MINING – CLUSTERING/ CLASSSIFICATION AND RETRIEVAL,MICHAEL W BERNY,SPRINGER,495,YES,PTA,,,2011-11-23
669,PROGRAMMING IN PYTHON 3 A COMPLETE INTRODCUCTION TO THE PHYTHON LANGUAGE -DEVELOPER'S LIBRARY,MARK SUMMER FIELD,PERARSON,595,YES,PTA,,,2011-11-23
670,NETWORK PROCESSOR DEISIGN VOL – 2,CROWLEY/ FRANKLIN/ HARDMIOGLEE/ ONUFRY K,,995,YES,PTA,,,2011-11-23
671,SPEECH AND LANGUAGE PROCESSING – AN INTRODUCION OT NATURAL LANGUAGE PROCESING COMPUTATIONAL LINGUISTIES AND SPEECH RECONGINATION,DANIEL JURAFSKY                JAMES H MARTIN,PERARSON,750,YES,PTA,,,2011-11-23
672,SPEECH AND LANGUAGE PROCESSING – AN INTRODUCION OT NATURAL LANGUAGE PROCESING COMPUTATIONAL LINGUISTIES AND SPEECH RECONGINATION,DANIEL JURAFSKY                JAMES H MARTIN,PERARSON,750,YES,PTA,,,2011-11-23
673,SPEECH AND LANGUAGE PROCESSING – AN INTRODUCION OT NATURAL LANGUAGE PROCESING COMPUTATIONAL LINGUISTIES AND SPEECH RECONGINATION,DANIEL JURAFSKY                JAMES H MARTIN,PERARSON,750,YES,PTA,,,2011-11-23
674,THE DESIGN OF THE UNIZ OPERATING SYSTEM,MAURICE J BACH,PHI LEARNING,295,YES,PTA,,,2011-11-23
675,CORE PYTHON PROGRAMMING II ND EDITION,WESLEY J CHUN,PERARSON,775,YES,PTA,,,2012-02-21
676,INTRODUCTION TO COMPUTERS,PETER NORTON,MGH,435,YES,PTA,,,2012-02-21
677,INTRODUCTION TO COMPUTERS,PETER NORTON,MGH,435,YES,PTA,,,2012-02-21
678,INTRODUCTION TO COMPUTERS,PETER NORTON,MGH,435,YES,PTA,,,2012-02-21
679,INTRODUCTION TO COMPUTERS,PETER NORTON,MGH,435,YES,PTA,,,2012-02-21
680,INTRODUCTION TO COMPUTERS,PETER NORTON,MGH,435,YES,PTA,,,2012-02-21
681,PROGRAMMING WITH C,BYRON GOTIFRIED,SCHAUM'S OTULINE – MGH,399,YES,PTA,,,2012-02-21
682,PROGRAMMING WITH C,BYRON GOTIFRIED,SCHAUM'S OTULINE – MGH,399,YES,PTA,,,2012-02-21
683,PROGRAMMING WITH C,BYRON GOTIFRIED,SCHAUM'S OTULINE – MGH,399,YES,PTA,,,2012-02-21
684,PROGRAMMING WITH C,BYRON GOTIFRIED,SCHAUM'S OTULINE – MGH,399,YES,PTA,,,2012-02-21
685,PROGRAMMING WITH C,BYRON GOTIFRIED,SCHAUM'S OTULINE – MGH,399,YES,PTA,,,2012-02-21
686,PROGRAMMING IN ANSIC FIFITH EDITION,E.BALAGURUSWAMY,MGH,325,YES,PTA,,,2012-02-21
687,PROGRAMMING IN ANSIC FIFITH EDITION,E.BALAGURUSWAMY,MGH,325,YES,PTA,,,2012-02-21
688,PROGRAMMING IN ANSIC FIFITH EDITION,E.BALAGURUSWAMY,MGH,325,YES,PTA,,,2012-02-21
689,PROGRAMMING IN ANSIC FIFITH EDITION,E.BALAGURUSWAMY,MGH,325,YES,PTA,,,2012-02-21
690,PROGRAMMING IN ANSIC FIFITH EDITION,E.BALAGURUSWAMY,MGH,325,YES,PTA,,,2012-02-21
691,FUNDAMENTALS OF QUEUEING THEORY,DONALD GROSS               CARL M HARRIS,WILEY INDIA,499,YES,PTA,,,2012-02-21
692,THE THEORY OF COMPUTATION,BERNARD M MORET,PEARSON,475,YES,PTA,,,2012-02-21
693,FUZZY SETS/ UNCERTAINITY AND INFORMATION,GEORGE J. KLIE               TINA A FOLGER,PHI LEARNING,250,YES,PTA,,,2012-02-21
694,UML 2 AND THE UNFIED PROCESSS,JIM ARLOW                              LIA NEWSTAND T,PERARSON,825,YES,PTA,,,2012-02-21
695,NATURAL LANGUAGE UNDERSTANDING,JAMES ALLEN,PEARSON,499,YES,PTA,,,2012-02-21
696,DISTRIBUTED  ALGORITHMS,NANCY A LYNCH,ELSEVIER,,YES,PTA,,,2012-02-21
697,SOFTWARE PROJECT MANAGEMENT,BOB HUGHES              MIKE COTTERELL           RAJIB MALL,MGH,495,YES,PTA,,,2012-02-21
698,MODERN CRYPTOGRAPHY  - THEORY AND PRACTICE,WENBO MAO,PEARSON,625,YES,PTA,,,2012-02-21
699,DISCRETE AND CONBINATORIAL MATHEMATICS,RALPH P. GRIMALDI             B.V. RAMANA,PEARSON,795,YES,PTA,,,2012-02-21
700,PRINCIPLES OF PROGRAMMING LANGUAGES,R.D. TENNENT,PHI LEARNING,90,YES,,,,2012-04-03
701,THE ARCHITECTURE OF COMPUTER HARDWARES AND SYSTEM SOFTWARE,IRV ENGLANDER,WILEY STUDENT EDITION,525,YES,PTA,,,2012-04-03
702,PROJECT MANAGEMENT FOR BUINESS/ ENGINEERING AND TECHNOLOGY,JOHN M NICHOLAS,ELSEVIER,425,YES,CERD,,,2012-04-03
703,UNIX – INTERNALS THE NEW FRONFILTERS,URESH VAHALIA,PEARSON,550,YES,CERD,,,2012-04-03
704,REAL TIME SYSTEMS,JANE W.S. LIU,PEARSON,585,YES,CERD,,,2012-04-03
705,RESEARCH METHOLOGY METHODS & TECHNIQUES,C.R.KOTHARI,NEW AGE INTERNATIONAL PUBLISHERS,200,YES,CERD,,,2012-04-03
706,ARM – SYSTEMS ON-CHIP ARCHITECTURE,STEVE FURBER,PEARSON,395,YES,CERD,,,2012-04-03
707,THE MINIX BOOK OF OPERATING SYSTEM – DESIGN AND IMPLEMENTATION,ANDREW S TANENBAUM   ALBERT S.WOODWELL,PEARSON,550,YES,CERD,,,2012-04-03
708,AN EMBEDDED SOFTWARE PRIMER,DAVID E SIMON,PEARSON,555,YES,CERD,,,2012-04-03
709,EMBEDDED SYSTEMS – A CONTEMPORARY DESIGN TOOL,JAMES K.PEKOL,WILEY INDIA,459,YES,CERD,,,2012-04-03
710,PIC MICROCONTROLLER AND EMBEDDED SYSTEMS -USING ASSEMBLY AND C FOR PIC 18,MUHAMMED ALI MAZID    ROLIND D MCKINLAY         DANNY CAUSEY,PEARSON,620,YES,CERD,,,2012-04-03
711,ARM ASSEMBLY LANGUAGE – AN INTRODUCTION,J.R.GIBSON,CENGAGE LEARNING,295,YES,CERD,,,2012-04-03
712,COMPLILER DESIGN,G.SUDHA SADASIVAM,SCITECH,300,YES,DONATED BY : DR. K.NAJEEB,,,2012-04-03
713,,,,,,,,,
714,LEADERSHIP LESSON FORM THE ANCIENT WORLD,ARTHUR COTTERELL/ ROGER LOWE & IAN SHAW,WILEY,375,YES,DONATED BY : DR. K.NAJEEB,,,2012-04-03
715,THE SPRIT OF C -AN INTRODUCITON TO MODERN PROGRAMMING,HENRY MULHISH,JAICO PUBLISHING HOUSE,255,YES,DEPT. FUND,,,2012-07-11
716,WML AND WML SCRIPT – A STEP BY STEP TO BUILDING WIRELESS APPLICATIONS,VISHAL KALANTRI               SONAL MUKTI,BPB PUBLICATION,180,YES,DEPT. FUND,,,2012-07-11
717,SOME EIMNENT INDIAN SCIENTIST AND TECHNOLOGISTS,K.V.GOPALAKRISHNAN,NCERT PUBLICATIONS,30,YES,DEPT. FUND,,,2012-07-11
718,ARTIFICIAL INTELLIGENCE,EBUINE RICH                    KEVIN KNIGHT,TMH,220,YES,DONATED BY :BIJOY SIVAN (AMRITA VIDYAPEEDOM),,,2012-07-11
719,APPLYING UML AND PATTERN – AN INTORDUCION OT OBJECT ORIENTED ANALYSIS & DESIGN,CRAIG LARMAN,PRENTICE HALL,900,YES,DONATED BY :BIJOY SIVAN (AMRITA VIDYAPEEDOM),,,2012-07-11
720,A  TEXT BOOK OF ELECTICAL TECHNOLOGY,B.L. THERAJA                           A.K. THERAJA,S CHAND,415,YES,STUDENT FINE,,,2012-07-11
721,EMBEDDED SYSTEMS,RAJ KAMAL,TMH,415,YES,STUDENT FINE,,,2012-07-11
722,PROGRAMMING IN ANSI C - II EDITION,E.BALAGURUSWAMY,TMH,150,YES,STUDENT FINE,,,2012-07-11
723,PROGRAMMING IN ANSI C - II EDITION,E.BALAGURUSWAMY,TMH,250,YES,STUDENT FINE,,,2012-07-11
724,ENGINEERING MATHEMATICS III,DR.K.S.C,SUDHA PUBLICATIONS,220,YES,STUDENT FINE,,,2012-07-11
725,A TEXT BOOK OFBASIC MECHANICAL ENGG.,J BENJAMIN,JALAGANDEESH PUBLICATIONS,130,YES,STUDENT FINE,,,2012-07-11
726,ENGINEERING MECHANICS,S.TIMOSHENKO D.H.YOUNG,TMH,,YES,STUDENT FINE,,,2012-07-11
727,EMBEDDED SYSTEM ARCHITECTURE/ PROGRAMMING & DESIGN,RAJKAMAL,TATA MC GRAW HILL,415,YES,STUDENT FINE,,,2012-07-11
728,DISCRETE AND CONBINATORIAL MATHEMATICS (AN APPLIED INTRADUCTION),RALPH P.GRIMALDI              B.V.RAMANA,PEARSON EDUCATION,615,YES,DEPARTMENT FUND,,,2012-08-06
729,COMPUTER NETWORKING – A TOP DOWN APPROACH FETURING THE INTERNET,JAMES F.KUROSE                  KEITH W.ROSS,PEARSON EDUCATION,575,YES,DEPARTMENT FUND,,,2012-08-06
730,DIGITAL INTEGRATED ELECTRONICS,HERBERT TAUB & DONALD SCHILLING,MGH,490,YES,DEPARTMENT FUND,,,2012-08-06
731,DIGITAL FUNDAMENTALS,THOMAS  FLOYD,PEARSON EDUCATION,555,YES,DEPARTMENT FUND,,,2012-08-06
732,WIRELESS COMMUNICATIONS & NETWORK ARCHITECTURE,YI BANG LIN              IMRICH                    CHLAMATAC,WILEY  INDIA,539,YES,DEPARTMENT FUND,,,2012-08-06
733,MACHINE LEARING  (PHOTOCOPY),TOM M MITCHAL,TMH,,YES,DEPARTMENT FUND,,,2012-08-08
734,MACHINE LEARING  (PHOTOCOPY),TOM M MITCHAL,TMH,,YES,DEPARTMENT FUND,,,2012-08-08
735,ENVIRONMENTAL STUDIEDS,DR.B.S.CHOWHAN,UNIVERSITY SCIENCE PRESS DELHI,225,YES,STUDENT FINE,,,2012-08-13
736,ENGINEERING GRAPHICS – UNIQUE METHODS/ EASY SOLUTIONS,K.N.ANILKUMAR,ADHYUTYH NARAYAN PUBLISHERS,325,YES,STUDENT FINE,,,2012-08-13
737,FOXPRO 2.5 MADE SIMPLE -FOR DOS & WINDOWS,R.K.TAXALI,BPB PUBLICATIONS,180,YES,MR.RASEEK.C/  AP/ CSE,,,2012-08-13
738,VISUAL FOXPRO 6 ENTERPRISE DEVELOPMENT,ROD PADDOCK             JOHN V. PETERSEN                RON TELMAGE,BPB PUBLICATIONS,299,YES,MR.RASEEK.C/  AP/ CSE,,,2012-08-13
